"","X","id","usernames","content.x","joined","timeout","clean_content","id_chat","channel","content_chat"
"373",373,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J1WADNPA37CGKQ4J5V991GJY","01H261HJTJ4K6RM2WWGW5PS40E","Gs 
GO DO YOUR WORK YOU DONT HAVE TIME TO CHAT "
"374",374,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J1W9NB0HG7AJ6MFR2VPY8DCA","01H261HJTJ4K6RM2WWGW5PS40E","courses. maybe its not uploaded yet "
"375",375,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J1W9PSNE1WXXV9XQC3441QCC","01H261HJTJ4K6RM2WWGW5PS40E","yes G "
"376",376,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J1W2J43Z37M34JF3F45RDFTT","01H261HJTJ4K6RM2WWGW5PS40E","only crypto G "
"377",377,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J1W2P23WBN50R1A7HV9P44XM","01H261HJTJ4K6RM2WWGW5PS40E","not valid, when i go on there it says only crypto accepted "
"378",378,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J1W2QP9SSK0C4SJ3EQTDZPY0","01H261HJTJ4K6RM2WWGW5PS40E","already over G and it will be posted soon "
"379",379,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J1W1KFT3X9T1W1P2D9Z1XN8Q","01H261HJTJ4K6RM2WWGW5PS40E","you need to apply for it. You find it in the main campus courses G "
"380",380,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J1VTZYT5Q5RAKZTEBY8S7DB5","01H261HJTJ4K6RM2WWGW5PS40E","Switzerland and you G ?"
"381",381,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J1VVBYSG48NTD8D68G1Z4XHY","01H261HJTJ4K6RM2WWGW5PS40E","It really is, i love living here "
"382",382,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J1VVDBW8R9RPCMXY3R53SE2P","01H261HJTJ4K6RM2WWGW5PS40E","Nice to meet you to G 💪"
"383",383,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J1S7Q83KT3ZAVD4RNG7PPAJK","01H261HJTJ4K6RM2WWGW5PS40E","getting a crypto token for participating in certain stuff"
"384",384,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J1KRMJX66967B1CEAE520Z4C","01H261HJTJ4K6RM2WWGW5PS40E","doing great, 1 hour into my day and already went trough some tasks💪 how about you G ? "
"385",385,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J1JVDMJTQRCJET1AQJX01RWC","01H261HJTJ4K6RM2WWGW5PS40E","Saturday night, my Brother having his release party of his new EP, and im running the kitchen to make some extra money. NO DAYS OFF!!! "
"386",386,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J1JSK89KSX8WN12RNTFT9T2K","01H261HJTJ4K6RM2WWGW5PS40E","updates G dont worry, its all messed up at the moment"
"387",387,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J1H63N7SHZRYPFGVZVRC961G","01H261HJTJ4K6RM2WWGW5PS40E","woke up 20min ago and have my breakfast before me, fuck it im
with you lets go "
"388",388,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J1G7ATFPVW0F552HWT71XWEA","01H261HJTJ4K6RM2WWGW5PS40E","do not focus on this airdrop thing, we sre here to make something of ourselves and work hard to achieve our goals. Many people here seem to go after this airdrop and dont realize if they dont change themselves and know how to make and keep money that this will only be a moment of bliss and it will be gone sooner than they think. "
"389",389,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J1G7DY0HMWMNPM3TVN8FQZM7","01H261HJTJ4K6RM2WWGW5PS40E","never had that problem with the daily tasks, are you sure you put put them in the dailys ? "
"390",390,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J1G6E7WGP0D5QY40NA911RZN","01H261HJTJ4K6RM2WWGW5PS40E","for me its martial arts, meditation and enjoying time in nature with my dog"
"391",391,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J1G6STTP0AACRSNNQKT8Q3CW","01H261HJTJ4K6RM2WWGW5PS40E","prof adam says that sometimes in his daily IA, its nor a shame to work a normal job, but we need to have skills that elevates us from the rest and try to make a different, learn new skill sets and improve as much as we can. if you enjoy your job and know what your doing is good then keep going, but still for the matrix we are just a number and we need to decure ourselves. We need to have as many skills as possible and be great at them "
"392",392,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J1G2GEN05NMSN4P6W8BQ06NC","01H261HJTJ4K6RM2WWGW5PS40E","you will get a boost for power points but no coins or power lvls directly as i know "
"393",393,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J1DKHVCWZBRCCZBH21FB073Q","01H261HJTJ4K6RM2WWGW5PS40E","yeah me too "
"394",394,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J1DJNPTFY5QT10G97K38NSDZ","01H261HJTJ4K6RM2WWGW5PS40E","ask support brother maybe its a glitch "
"395",395,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J1C8BFR3VBABRCW2B4W20A2B","01H261HJTJ4K6RM2WWGW5PS40E","Good morning everyone 🙏🏽"
"396",396,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J1C8Y62V6KY2KHCASRDEEVEV","01H261HJTJ4K6RM2WWGW5PS40E","you too brother 🙏🏽"
"397",397,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J1ABS5KX85J752A0CYWGQ676","01H261HJTJ4K6RM2WWGW5PS40E","https://app.jointherealworld.com/chat/01GGDHJAQMA1D0VMK8WV22BJJN/01GJX9ZX02XKYF5DMBXB4KQYEV/01HPY7F8P3631AQ9RBGW6868FV"
"398",398,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J1ABW2GAJ20Y3M3C60HXFEAZ","01H261HJTJ4K6RM2WWGW5PS40E","Im wondering too as i saw people saying they have the trw email already"
"399",399,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J1A8BHZ1DE8ZGRJ23MRYJ90S","01H261HJTJ4K6RM2WWGW5PS40E","Hey Gs, i saw that my heros year subscription is till the 28.05.24, and my subsctition will renew in two days, will the heros year still be active then and or do i need to make a new subscription ? or is it that the commitment of the full year will end then and the heros year will be still active ?"
"400",400,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J1A8KC4W520K9X5TECQ3Y85K","01H261HJTJ4K6RM2WWGW5PS40E","Thanks brother"
"401",401,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J176FMFT20Y8SK65CAHJCBP5","01H261HJTJ4K6RM2WWGW5PS40E","Good morning, lets kill it today as always 💪🔥"
"402",402,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J11XF9E5KM2ZDM5EAM6SCNZ9","01H261HJTJ4K6RM2WWGW5PS40E","Good morning heros 🙏🏽"
"403",403,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J0Y589EWTEXDKWWCBG8KTR8M","01H261HJTJ4K6RM2WWGW5PS40E","do some more lessons, check if i can already do something that i could work off for the next day, go trough the chats talk and maybe help other Gs in here. Spend some time with you loved ones, meditate, pray, planing stuff for the next day/week/month. "
"404",404,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J0SZH6Y52R9F1HJ2CN3K2ZK1","01H261HJTJ4K6RM2WWGW5PS40E","Good morning heros lets conquer this day 💪"
"405",405,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J0Q83SH3HA4Y5PGSQJMDBKW6","01H261HJTJ4K6RM2WWGW5PS40E","Good morning everyone 🙏🏽

Another day to be conquered 💪"
"406",406,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J0NWR73TW0GECNJ91WWGJ0CK","01H261HJTJ4K6RM2WWGW5PS40E","<#01HJVGTRTR4PJQ3E89C4VW2FBZ> "
"407",407,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J0NWV0JF2H0XTFVVHZNPC0D8","01H261HJTJ4K6RM2WWGW5PS40E","Damn G never would have thought "
"408",408,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J0KYD1AZJYHEK7HGN2TJFXDR","01H261HJTJ4K6RM2WWGW5PS40E","sorry for your loss G 🙏🏽 wish you all the strengh you need if you need to talk about it, we are here for you 🫡"
"409",409,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J0HX411J90NJERG1ZZA43HVZ","01H261HJTJ4K6RM2WWGW5PS40E","No the warroom is a sperate thing G, you can search it up "
"410",410,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J0HX8CK0HJN4K4ZJE6G2CSEF","01H261HJTJ4K6RM2WWGW5PS40E","you need social medias for business G ? If not, maybe delete it ?"
"411",411,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J0HZ4Y4CAYD0SYFFZ3XPRYYA","01H261HJTJ4K6RM2WWGW5PS40E","As its said in the challenge G. Use them if you need them for business related stuff, if you need to check those groups to inform youself or do networking its fine, whatapp isnt really a social media its a messanger app, dont need to delete it, unless you use it to just view stories and stuff people post on there"
"412",412,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J0GRFQ6F4F776DWHYE1REY9P","01H261HJTJ4K6RM2WWGW5PS40E","we keep going G 💪 no days off "
"413",413,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J0GRSYTZ2XRN7PFA8CCKTE38","01H261HJTJ4K6RM2WWGW5PS40E","Welcome G 💪 great to have you i wish you the best on your journey "
"414",414,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J0EYE2NEG12DF5BBWX3MMZZV","01H261HJTJ4K6RM2WWGW5PS40E","Depends on what you want to do with it g"
"415",415,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J0B22PQSHBBHTJPC7BHHM0GA","01H261HJTJ4K6RM2WWGW5PS40E","Good Morning Heros 😁🙏🏽 

Lets conquer this day and give it our absolute best 💪"
"416",416,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J09DV6SCFM2MAM0PM5Y7C9B0","01H261HJTJ4K6RM2WWGW5PS40E","didnt happen yesterday due to technical problems i think "
"417",417,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J09DVN2JYZZVHH5G6Y2QHVQ9","01H261HJTJ4K6RM2WWGW5PS40E","didnt happen G they will do it today "
"418",418,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J08MHQ3DG2DAKK4Y7593NKW8","01H261HJTJ4K6RM2WWGW5PS40E","Good Morning Heros 🙏🏽

Lets conquer this day 🔥

Give your absolute best in everything you do 💪💪"
"419",419,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J075780EC2DQRRSYY27Y753J","01H261HJTJ4K6RM2WWGW5PS40E","you mesn the stream ? should start soon G "
"420",420,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01J05CT2WBYVK2FMRTYXE16BE2","01H261HJTJ4K6RM2WWGW5PS40E","Good morning Ladies and Gents 🙏🏽

Lets conquer this day and give it our all 🔥🔥

Wish you all the best and a lot of strengh for the tasks ahead of you 💪"
"421",421,"01H1G393DF05TVKY7RXJ0PHNCV","Miraklez","27yo G living in Switzerland. Crypto Investing | DeFi | Health | Martial arts ","2023-05-28T02:35:51.946Z",NA,"27yo g living switzerland crypto investing defi health martial arts ","01HZZZGZF39QHQWW4KDH5MAJ4Z","01H261HJTJ4K6RM2WWGW5PS40E","People need to react to your messages and only a few reacts will raise your power lvl. But G dont worrie about that, do your stuff, work hard, and get in contact with people and help other students out as you progress in here."
